Datetime;Ticker;superior_POI;superior_POI_price;TF;pine_code
2021-10-27;AUDCAD;lower_high;0.93369;D1;plot(0.93369, color=color.new(color.green, 20), linewidth=2)
2021-10-11;AUDCAD;lower_low;0.91033;D1;plot(0.91033, color=color.new(color.green, 20), linewidth=2)
2021-07-19;AUDCAD;lower_high;0.94157;D1;plot(0.94157, color=color.new(color.green, 20), linewidth=2)
2021-06-03;AUDCAD;lower_low;0.92673;D1;plot(0.92673, color=color.new(color.green, 20), linewidth=2)
2021-04-21;AUDCAD;lower_high;0.97557;D1;plot(0.97557, color=color.new(color.green, 20), linewidth=2)
2021-04-01;AUDCAD;higher_low;0.94862;D1;plot(0.94862, color=color.new(color.green, 20), linewidth=2)
2021-02-25;AUDCAD;higher_high;0.99939;D1;plot(0.99939, color=color.new(color.green, 20), linewidth=2)
2020-10-21;AUDCAD;higher_low;0.92463;D1;plot(0.92463, color=color.new(color.green, 20), linewidth=2)
2020-07-31;AUDCAD;;0.96961;D1;plot(0.96961, color=color.new(color.green, 20), linewidth=2)
2020-03-19;AUDCAD;;0.80891;D1;plot(0.80891, color=color.new(color.green, 20), linewidth=2)
2021-02-22;AUDCAD;higher_high;0.99939;W1;plot(0.99939, color=color.new(color.green, 10), linewidth=2)
2020-03-16;AUDCAD;lower_low;0.80891;W1;plot(0.80891, color=color.new(color.green, 10), linewidth=2)
2019-04-15;AUDCAD;lower_high;0.9611;W1;plot(0.9611, color=color.new(color.green, 10), linewidth=2)
2018-10-01;AUDCAD;;0.91043;W1;plot(0.91043, color=color.new(color.green, 10), linewidth=2)
2018-03-12;AUDCAD;;1.02427;W1;plot(1.02427, color=color.new(color.green, 10), linewidth=2)
2022-01-13 10:00:00+00:00;AUDCAD;higher_high;0.9129;H1;plot(0.9129, color=color.new(color.green, 60), linewidth=1)
2022-01-12 10:00:00+00:00;AUDCAD;lower_low;0.90272;H1;plot(0.90272, color=color.new(color.green, 60), linewidth=1)
2022-01-10 21:00:00+00:00;AUDCAD;lower_high;0.91041;H1;plot(0.91041, color=color.new(color.green, 60), linewidth=1)
2022-01-10 15:00:00+00:00;AUDCAD;lower_low;0.90609;H1;plot(0.90609, color=color.new(color.green, 60), linewidth=1)
2022-01-05 15:00:00+00:00;AUDCAD;lower_high;0.92399;H1;plot(0.92399, color=color.new(color.green, 60), linewidth=1)
2022-01-03 21:00:00+00:00;AUDCAD;lower_low;0.91513;H1;plot(0.91513, color=color.new(color.green, 60), linewidth=1)
2021-12-30 15:00:00+00:00;AUDCAD;higher_high;0.93041;H1;plot(0.93041, color=color.new(color.green, 60), linewidth=1)
2021-12-27 22:00:00+00:00;AUDCAD;higher_low;0.92316;H1;plot(0.92316, color=color.new(color.green, 60), linewidth=1)
2021-12-24 09:00:00+00:00;AUDCAD;higher_high;0.92884;H1;plot(0.92884, color=color.new(color.green, 60), linewidth=1)
2021-12-17 07:00:00+00:00;AUDCAD;higher_low;0.91467;H1;plot(0.91467, color=color.new(color.green, 60), linewidth=1)
2021-12-16 13:00:00+00:00;AUDCAD;higher_high;0.92327;H1;plot(0.92327, color=color.new(color.green, 60), linewidth=1)
2021-12-03 16:00:00+00:00;AUDCAD;lower_low;0.89625;H1;plot(0.89625, color=color.new(color.green, 60), linewidth=1)
2021-12-01 11:00:00+00:00;AUDCAD;lower_high;0.91327;H1;plot(0.91327, color=color.new(color.green, 60), linewidth=1)
2021-11-30 16:00:00+00:00;AUDCAD;higher_low;0.90624;H1;plot(0.90624, color=color.new(color.green, 60), linewidth=1)
2021-11-26 14:00:00+00:00;AUDCAD;lower_high;0.91353;H1;plot(0.91353, color=color.new(color.green, 60), linewidth=1)
2021-11-26 03:00:00+00:00;AUDCAD;lower_low;0.90594;H1;plot(0.90594, color=color.new(color.green, 60), linewidth=1)
2021-11-23 09:00:00+00:00;AUDCAD;higher_high;0.92052;H1;plot(0.92052, color=color.new(color.green, 60), linewidth=1)
2021-11-19 21:00:00+00:00;AUDCAD;lower_low;0.91262;H1;plot(0.91262, color=color.new(color.green, 60), linewidth=1)
2021-11-18 07:00:00+00:00;AUDCAD;lower_high;0.9191;H1;plot(0.9191, color=color.new(color.green, 60), linewidth=1)
2021-11-17 09:00:00+00:00;AUDCAD;higher_low;0.91278;H1;plot(0.91278, color=color.new(color.green, 60), linewidth=1)
2021-11-15 11:00:00+00:00;AUDCAD;lower_high;0.92316;H1;plot(0.92316, color=color.new(color.green, 60), linewidth=1)
2021-11-11 03:00:00+00:00;AUDCAD;lower_low;0.91167;H1;plot(0.91167, color=color.new(color.green, 60), linewidth=1)
2021-11-08 14:00:00+00:00;AUDCAD;higher_high;0.92507;H1;plot(0.92507, color=color.new(color.green, 60), linewidth=1)
2021-11-05 12:00:00+00:00;AUDCAD;lower_low;0.91727;H1;plot(0.91727, color=color.new(color.green, 60), linewidth=1)
2021-11-04 02:00:00+00:00;AUDCAD;lower_high;0.92487;H1;plot(0.92487, color=color.new(color.green, 60), linewidth=1)
2021-11-02 17:00:00+00:00;AUDCAD;lower_low;0.91942;H1;plot(0.91942, color=color.new(color.green, 60), linewidth=1)
2021-11-02 03:00:00+00:00;AUDCAD;lower_high;0.93228;H1;plot(0.93228, color=color.new(color.green, 60), linewidth=1)
2021-11-01 10:00:00+00:00;AUDCAD;higher_low;0.92721;H1;plot(0.92721, color=color.new(color.green, 60), linewidth=1)
2021-10-29 06:00:00+01:00;AUDCAD;lower_high;0.93296;H1;plot(0.93296, color=color.new(color.green, 60), linewidth=1)
2021-10-27 15:00:00+01:00;AUDCAD;higher_low;0.92408;H1;plot(0.92408, color=color.new(color.green, 60), linewidth=1)
2021-10-27 13:00:00+01:00;AUDCAD;higher_high;0.93382;H1;plot(0.93382, color=color.new(color.green, 60), linewidth=1)
2021-10-22 01:00:00+01:00;AUDCAD;higher_low;0.92132;H1;plot(0.92132, color=color.new(color.green, 60), linewidth=1)
2021-10-21 02:00:00+01:00;AUDCAD;higher_high;0.92795;H1;plot(0.92795, color=color.new(color.green, 60), linewidth=1)
2021-10-18 15:00:00+01:00;AUDCAD;higher_low;0.91385;H1;plot(0.91385, color=color.new(color.green, 60), linewidth=1)
2021-10-15 17:00:00+01:00;AUDCAD;lower_high;0.91946;H1;plot(0.91946, color=color.new(color.green, 60), linewidth=1)
2021-10-13 06:00:00+01:00;AUDCAD;higher_low;0.91206;H1;plot(0.91206, color=color.new(color.green, 60), linewidth=1)
2021-10-12 13:00:00+01:00;AUDCAD;higher_high;0.92017;H1;plot(0.92017, color=color.new(color.green, 60), linewidth=1)
2021-10-11 00:00:00+01:00;AUDCAD;lower_low;0.90936;H1;plot(0.90936, color=color.new(color.green, 60), linewidth=1)
2021-10-07 12:00:00+01:00;AUDCAD;lower_high;0.91927;H1;plot(0.91927, color=color.new(color.green, 60), linewidth=1)
2021-10-06 10:00:00+01:00;AUDCAD;lower_low;0.91241;H1;plot(0.91241, color=color.new(color.green, 60), linewidth=1)
2021-10-01 14:00:00+01:00;AUDCAD;higher_high;0.9211;H1;plot(0.9211, color=color.new(color.green, 60), linewidth=1)
2021-09-30 19:00:00+01:00;AUDCAD;lower_low;0.91343;H1;plot(0.91343, color=color.new(color.green, 60), linewidth=1)
2021-09-30 14:00:00+01:00;AUDCAD;lower_high;0.92037;H1;plot(0.92037, color=color.new(color.green, 60), linewidth=1)
2021-09-29 14:00:00+01:00;AUDCAD;lower_low;0.91344;H1;plot(0.91344, color=color.new(color.green, 60), linewidth=1)
2021-09-27 15:00:00+01:00;AUDCAD;lower_high;0.92151;H1;plot(0.92151, color=color.new(color.green, 60), linewidth=1)
2021-09-24 21:00:00+01:00;AUDCAD;lower_low;0.91605;H1;plot(0.91605, color=color.new(color.green, 60), linewidth=1)
2021-09-24 05:00:00+01:00;AUDCAD;lower_high;0.92521;H1;plot(0.92521, color=color.new(color.green, 60), linewidth=1)
2021-09-23 09:00:00+01:00;AUDCAD;lower_low;0.91917;H1;plot(0.91917, color=color.new(color.green, 60), linewidth=1)
2021-09-22 02:00:00+01:00;AUDCAD;lower_high;0.92961;H1;plot(0.92961, color=color.new(color.green, 60), linewidth=1)
2021-09-21 13:00:00+01:00;AUDCAD;higher_low;0.92445;H1;plot(0.92445, color=color.new(color.green, 60), linewidth=1)
2021-09-20 14:00:00+01:00;AUDCAD;lower_high;0.9317;H1;plot(0.9317, color=color.new(color.green, 60), linewidth=1)
2021-09-16 15:00:00+01:00;AUDCAD;lower_low;0.92215;H1;plot(0.92215, color=color.new(color.green, 60), linewidth=1)
2021-09-13 00:00:00+01:00;AUDCAD;lower_high;0.93473;H1;plot(0.93473, color=color.new(color.green, 60), linewidth=1)
2021-09-10 17:00:00+01:00;AUDCAD;higher_low;0.92953;H1;plot(0.92953, color=color.new(color.green, 60), linewidth=1)
2021-09-09 08:00:00+01:00;AUDCAD;higher_high;0.93778;H1;plot(0.93778, color=color.new(color.green, 60), linewidth=1)
2021-09-07 06:00:00+01:00;AUDCAD;higher_low;0.92919;H1;plot(0.92919, color=color.new(color.green, 60), linewidth=1)
2021-09-07 05:00:00+01:00;AUDCAD;higher_high;0.93525;H1;plot(0.93525, color=color.new(color.green, 60), linewidth=1)
2021-08-30 14:00:00+01:00;AUDCAD;higher_low;0.91724;H1;plot(0.91724, color=color.new(color.green, 60), linewidth=1)
2021-08-27 20:00:00+01:00;AUDCAD;higher_high;0.92323;H1;plot(0.92323, color=color.new(color.green, 60), linewidth=1)
2021-08-24 01:00:00+01:00;AUDCAD;lower_low;0.91048;H1;plot(0.91048, color=color.new(color.green, 60), linewidth=1)
2021-08-20 10:00:00+01:00;AUDCAD;;0.92073;H1;plot(0.92073, color=color.new(color.green, 60), linewidth=1)
2021-08-19 09:00:00+01:00;AUDCAD;;0.91111;H1;plot(0.91111, color=color.new(color.green, 60), linewidth=1)
2021-12-29 15:00:00+00:00;AUDCAD;higher_high;0.92944;H4;plot(0.92944, color=color.new(color.green, 50), linewidth=1)
2021-12-03 15:00:00+00:00;AUDCAD;lower_low;0.89734;H4;plot(0.89734, color=color.new(color.green, 50), linewidth=1)
2021-11-30 11:00:00+00:00;AUDCAD;lower_high;0.91452;H4;plot(0.91452, color=color.new(color.green, 50), linewidth=1)
2021-11-25 23:00:00+00:00;AUDCAD;lower_low;0.90738;H4;plot(0.90738, color=color.new(color.green, 50), linewidth=1)
2021-11-15 11:00:00+00:00;AUDCAD;lower_high;0.92272;H4;plot(0.92272, color=color.new(color.green, 50), linewidth=1)
2021-11-10 23:00:00+00:00;AUDCAD;lower_low;0.9131;H4;plot(0.9131, color=color.new(color.green, 50), linewidth=1)
2021-10-27 12:00:00+01:00;AUDCAD;higher_high;0.93362;H4;plot(0.93362, color=color.new(color.green, 50), linewidth=1)
2021-10-18 12:00:00+01:00;AUDCAD;higher_low;0.91527;H4;plot(0.91527, color=color.new(color.green, 50), linewidth=1)
2021-10-12 12:00:00+01:00;AUDCAD;lower_high;0.92003;H4;plot(0.92003, color=color.new(color.green, 50), linewidth=1)
2021-10-08 20:00:00+01:00;AUDCAD;lower_low;0.91025;H4;plot(0.91025, color=color.new(color.green, 50), linewidth=1)
2021-09-20 12:00:00+01:00;AUDCAD;lower_high;0.93112;H4;plot(0.93112, color=color.new(color.green, 50), linewidth=1)
2021-09-16 12:00:00+01:00;AUDCAD;higher_low;0.92342;H4;plot(0.92342, color=color.new(color.green, 50), linewidth=1)
2021-09-09 08:00:00+01:00;AUDCAD;;0.93724;H4;plot(0.93724, color=color.new(color.green, 50), linewidth=1)
2021-08-24 00:00:00+01:00;AUDCAD;;0.91134;H4;plot(0.91134, color=color.new(color.green, 50), linewidth=1)
2021-12-29 15:00:00+00:00;AUDCAD;higher_high;0.92944;H8;plot(0.92944, color=color.new(color.green, 40), linewidth=2)
2021-12-03 15:00:00+00:00;AUDCAD;lower_low;0.89734;H8;plot(0.89734, color=color.new(color.green, 40), linewidth=2)
2021-11-30 07:00:00+00:00;AUDCAD;lower_high;0.91452;H8;plot(0.91452, color=color.new(color.green, 40), linewidth=2)
2021-11-10 23:00:00+00:00;AUDCAD;higher_low;0.9131;H8;plot(0.9131, color=color.new(color.green, 40), linewidth=2)
2021-10-27 08:00:00+01:00;AUDCAD;lower_high;0.93362;H8;plot(0.93362, color=color.new(color.green, 40), linewidth=2)
2021-10-08 16:00:00+01:00;AUDCAD;lower_low;0.91025;H8;plot(0.91025, color=color.new(color.green, 40), linewidth=2)
2021-09-09 08:00:00+01:00;AUDCAD;;0.93724;H8;plot(0.93724, color=color.new(color.green, 40), linewidth=2)
2021-08-24 00:00:00+01:00;AUDCAD;;0.91134;H8;plot(0.91134, color=color.new(color.green, 40), linewidth=2)
2021-12-03 11:00:00+00:00;AUDCAD;lower_low;0.89734;H12;plot(0.89734, color=color.new(color.green, 30), linewidth=2)
2021-10-27 12:00:00+01:00;AUDCAD;;0.93362;H12;plot(0.93362, color=color.new(color.green, 30), linewidth=2)
2021-10-08 12:00:00+01:00;AUDCAD;;0.91025;H12;plot(0.91025, color=color.new(color.green, 30), linewidth=2)
2021-10-21;AUDCHF;lower_high;0.69317;D1;plot(0.69317, color=color.new(color.green, 20), linewidth=2)
2021-08-20;AUDCHF;higher_low;0.65105;D1;plot(0.65105, color=color.new(color.green, 20), linewidth=2)
2021-02-25;AUDCHF;higher_high;0.72585;D1;plot(0.72585, color=color.new(color.green, 20), linewidth=2)
2021-01-01;AUDCHF;lower_low;0.59705;D1;plot(0.59705, color=color.new(color.green, 20), linewidth=2)
2020-09-02;AUDCHF;lower_high;0.67131;D1;plot(0.67131, color=color.new(color.green, 20), linewidth=2)
2020-08-14;AUDCHF;higher_low;0.64845;D1;plot(0.64845, color=color.new(color.green, 20), linewidth=2)
2020-06-05;AUDCHF;;0.67419;D1;plot(0.67419, color=color.new(color.green, 20), linewidth=2)
2020-03-19;AUDCHF;;0.53475;D1;plot(0.53475, color=color.new(color.green, 20), linewidth=2)
2021-02-22;AUDCHF;lower_high;0.72585;W1;plot(0.72585, color=color.new(color.green, 10), linewidth=2)
2020-03-16;AUDCHF;;0.53475;W1;plot(0.53475, color=color.new(color.green, 10), linewidth=2)
2017-09-18;AUDCHF;;0.77879;W1;plot(0.77879, color=color.new(color.green, 10), linewidth=2)
2022-01-13 09:00:00+00:00;AUDCHF;higher_high;0.66793;H1;plot(0.66793, color=color.new(color.green, 60), linewidth=1)
2022-01-06 15:00:00+00:00;AUDCHF;lower_low;0.65555;H1;plot(0.65555, color=color.new(color.green, 60), linewidth=1)
2022-01-05 17:00:00+00:00;AUDCHF;lower_high;0.66573;H1;plot(0.66573, color=color.new(color.green, 60), linewidth=1)
2022-01-03 22:00:00+00:00;AUDCHF;lower_low;0.65746;H1;plot(0.65746, color=color.new(color.green, 60), linewidth=1)
2021-12-30 09:00:00+00:00;AUDCHF;lower_high;0.66635;H1;plot(0.66635, color=color.new(color.green, 60), linewidth=1)
2021-12-29 01:00:00+00:00;AUDCHF;higher_low;0.66095;H1;plot(0.66095, color=color.new(color.green, 60), linewidth=1)
2021-12-23 09:00:00+00:00;AUDCHF;lower_high;0.66729;H1;plot(0.66729, color=color.new(color.green, 60), linewidth=1)
2021-12-20 09:00:00+00:00;AUDCHF;lower_low;0.65285;H1;plot(0.65285, color=color.new(color.green, 60), linewidth=1)
2021-12-16 12:00:00+00:00;AUDCHF;higher_high;0.66754;H1;plot(0.66754, color=color.new(color.green, 60), linewidth=1)
2021-12-14 03:00:00+00:00;AUDCHF;higher_low;0.65355;H1;plot(0.65355, color=color.new(color.green, 60), linewidth=1)
2021-12-10 14:00:00+00:00;AUDCHF;higher_high;0.66297;H1;plot(0.66297, color=color.new(color.green, 60), linewidth=1)
2021-12-03 21:00:00+00:00;AUDCHF;lower_low;0.64071;H1;plot(0.64071, color=color.new(color.green, 60), linewidth=1)
2021-12-01 06:00:00+00:00;AUDCHF;lower_high;0.66019;H1;plot(0.66019, color=color.new(color.green, 60), linewidth=1)
2021-11-26 21:00:00+00:00;AUDCHF;lower_low;0.65445;H1;plot(0.65445, color=color.new(color.green, 60), linewidth=1)
2021-11-24 10:00:00+00:00;AUDCHF;higher_high;0.67611;H1;plot(0.67611, color=color.new(color.green, 60), linewidth=1)
2021-11-23 08:00:00+00:00;AUDCHF;higher_low;0.67025;H1;plot(0.67025, color=color.new(color.green, 60), linewidth=1)
2021-11-22 15:00:00+00:00;AUDCHF;lower_high;0.67548;H1;plot(0.67548, color=color.new(color.green, 60), linewidth=1)
2021-11-19 10:00:00+00:00;AUDCHF;lower_low;0.66875;H1;plot(0.66875, color=color.new(color.green, 60), linewidth=1)
2021-11-16 11:00:00+00:00;AUDCHF;higher_high;0.68136;H1;plot(0.68136, color=color.new(color.green, 60), linewidth=1)
2021-11-11 08:00:00+00:00;AUDCHF;lower_low;0.66895;H1;plot(0.66895, color=color.new(color.green, 60), linewidth=1)
2021-11-08 14:00:00+00:00;AUDCHF;lower_high;0.67962;H1;plot(0.67962, color=color.new(color.green, 60), linewidth=1)
2021-11-05 02:00:00+00:00;AUDCHF;lower_low;0.67225;H1;plot(0.67225, color=color.new(color.green, 60), linewidth=1)
2021-10-28 13:00:00+01:00;AUDCHF;lower_high;0.69189;H1;plot(0.69189, color=color.new(color.green, 60), linewidth=1)
2021-10-27 10:00:00+01:00;AUDCHF;higher_low;0.68624;H1;plot(0.68624, color=color.new(color.green, 60), linewidth=1)
2021-10-27 02:00:00+01:00;AUDCHF;lower_high;0.69317;H1;plot(0.69317, color=color.new(color.green, 60), linewidth=1)
2021-10-22 21:00:00+01:00;AUDCHF;higher_low;0.68245;H1;plot(0.68245, color=color.new(color.green, 60), linewidth=1)
2021-10-21 04:00:00+01:00;AUDCHF;higher_high;0.69334;H1;plot(0.69334, color=color.new(color.green, 60), linewidth=1)
2021-10-18 13:00:00+01:00;AUDCHF;higher_low;0.68075;H1;plot(0.68075, color=color.new(color.green, 60), linewidth=1)
2021-10-15 13:00:00+01:00;AUDCHF;higher_high;0.68711;H1;plot(0.68711, color=color.new(color.green, 60), linewidth=1)
2021-10-08 15:00:00+01:00;AUDCHF;higher_low;0.67585;H1;plot(0.67585, color=color.new(color.green, 60), linewidth=1)
2021-10-08 02:00:00+01:00;AUDCHF;higher_high;0.68041;H1;plot(0.68041, color=color.new(color.green, 60), linewidth=1)
2021-10-05 07:00:00+01:00;AUDCHF;higher_low;0.67065;H1;plot(0.67065, color=color.new(color.green, 60), linewidth=1)
2021-10-04 06:00:00+01:00;AUDCHF;higher_high;0.6774;H1;plot(0.6774, color=color.new(color.green, 60), linewidth=1)
2021-10-01 07:00:00+01:00;AUDCHF;higher_low;0.66845;H1;plot(0.66845, color=color.new(color.green, 60), linewidth=1)
2021-09-30 16:00:00+01:00;AUDCHF;lower_high;0.67663;H1;plot(0.67663, color=color.new(color.green, 60), linewidth=1)
2021-09-29 14:00:00+01:00;AUDCHF;higher_low;0.66815;H1;plot(0.66815, color=color.new(color.green, 60), linewidth=1)
2021-09-28 06:00:00+01:00;AUDCHF;lower_high;0.67747;H1;plot(0.67747, color=color.new(color.green, 60), linewidth=1)
2021-09-21 16:00:00+01:00;AUDCHF;lower_low;0.66545;H1;plot(0.66545, color=color.new(color.green, 60), linewidth=1)
2021-09-17 21:00:00+01:00;AUDCHF;higher_high;0.67941;H1;plot(0.67941, color=color.new(color.green, 60), linewidth=1)
2021-09-16 15:00:00+01:00;AUDCHF;higher_low;0.67185;H1;plot(0.67185, color=color.new(color.green, 60), linewidth=1)
2021-09-16 13:00:00+01:00;AUDCHF;lower_high;0.67803;H1;plot(0.67803, color=color.new(color.green, 60), linewidth=1)
2021-09-15 13:00:00+01:00;AUDCHF;lower_low;0.66985;H1;plot(0.66985, color=color.new(color.green, 60), linewidth=1)
2021-09-14 02:00:00+01:00;AUDCHF;lower_high;0.68015;H1;plot(0.68015, color=color.new(color.green, 60), linewidth=1)
2021-09-08 09:00:00+01:00;AUDCHF;higher_low;0.67475;H1;plot(0.67475, color=color.new(color.green, 60), linewidth=1)
2021-09-07 05:00:00+01:00;AUDCHF;higher_high;0.68257;H1;plot(0.68257, color=color.new(color.green, 60), linewidth=1)
2021-08-30 04:00:00+01:00;AUDCHF;higher_low;0.66365;H1;plot(0.66365, color=color.new(color.green, 60), linewidth=1)
2021-08-27 15:00:00+01:00;AUDCHF;higher_high;0.66763;H1;plot(0.66763, color=color.new(color.green, 60), linewidth=1)
2021-08-20 08:00:00+01:00;AUDCHF;;0.65045;H1;plot(0.65045, color=color.new(color.green, 60), linewidth=1)
2021-08-18 16:00:00+01:00;AUDCHF;;0.66518;H1;plot(0.66518, color=color.new(color.green, 60), linewidth=1)
2022-01-06 11:00:00+00:00;AUDCHF;higher_low;0.65701;H4;plot(0.65701, color=color.new(color.green, 50), linewidth=1)
2021-12-16 11:00:00+00:00;AUDCHF;lower_high;0.66687;H4;plot(0.66687, color=color.new(color.green, 50), linewidth=1)
2021-12-03 19:00:00+00:00;AUDCHF;lower_low;0.64135;H4;plot(0.64135, color=color.new(color.green, 50), linewidth=1)
2021-11-24 07:00:00+00:00;AUDCHF;lower_high;0.67522;H4;plot(0.67522, color=color.new(color.green, 50), linewidth=1)
2021-11-19 07:00:00+00:00;AUDCHF;lower_low;0.67035;H4;plot(0.67035, color=color.new(color.green, 50), linewidth=1)
2021-11-16 11:00:00+00:00;AUDCHF;lower_high;0.6812;H4;plot(0.6812, color=color.new(color.green, 50), linewidth=1)
2021-11-04 23:00:00+00:00;AUDCHF;higher_low;0.67366;H4;plot(0.67366, color=color.new(color.green, 50), linewidth=1)
2021-10-21 00:00:00+01:00;AUDCHF;higher_high;0.69302;H4;plot(0.69302, color=color.new(color.green, 50), linewidth=1)
2021-09-29 20:00:00+01:00;AUDCHF;higher_low;0.66955;H4;plot(0.66955, color=color.new(color.green, 50), linewidth=1)
2021-09-28 04:00:00+01:00;AUDCHF;lower_high;0.6773;H4;plot(0.6773, color=color.new(color.green, 50), linewidth=1)
2021-09-21 12:00:00+01:00;AUDCHF;lower_low;0.66657;H4;plot(0.66657, color=color.new(color.green, 50), linewidth=1)
2021-09-17 08:00:00+01:00;AUDCHF;lower_high;0.67857;H4;plot(0.67857, color=color.new(color.green, 50), linewidth=1)
2021-09-15 12:00:00+01:00;AUDCHF;higher_low;0.6713;H4;plot(0.6713, color=color.new(color.green, 50), linewidth=1)
2021-09-06 12:00:00+01:00;AUDCHF;;0.68158;H4;plot(0.68158, color=color.new(color.green, 50), linewidth=1)
2021-08-20 08:00:00+01:00;AUDCHF;;0.65179;H4;plot(0.65179, color=color.new(color.green, 50), linewidth=1)
2021-12-16 07:00:00+00:00;AUDCHF;lower_high;0.66687;H8;plot(0.66687, color=color.new(color.green, 40), linewidth=2)
2021-12-03 15:00:00+00:00;AUDCHF;lower_low;0.64135;H8;plot(0.64135, color=color.new(color.green, 40), linewidth=2)
2021-10-21 00:00:00+01:00;AUDCHF;;0.69302;H8;plot(0.69302, color=color.new(color.green, 40), linewidth=2)
2021-08-20 08:00:00+01:00;AUDCHF;;0.65179;H8;plot(0.65179, color=color.new(color.green, 40), linewidth=2)
2021-12-03 11:00:00+00:00;AUDCHF;lower_low;0.64135;H12;plot(0.64135, color=color.new(color.green, 30), linewidth=2)
2021-10-21 00:00:00+01:00;AUDCHF;;0.69302;H12;plot(0.69302, color=color.new(color.green, 30), linewidth=2)
2021-09-21 12:00:00+01:00;AUDCHF;;0.66657;H12;plot(0.66657, color=color.new(color.green, 30), linewidth=2)
2021-12-06;AUDJPY;higher_low;79.08661;D1;plot(79.08661, color=color.new(color.green, 20), linewidth=2)
2021-10-21;AUDJPY;higher_high;86.24797;D1;plot(86.24797, color=color.new(color.green, 20), linewidth=2)
2021-08-20;AUDJPY;higher_low;77.9017;D1;plot(77.9017, color=color.new(color.green, 20), linewidth=2)
2021-05-10;AUDJPY;higher_high;85.80393;D1;plot(85.80393, color=color.new(color.green, 20), linewidth=2)
2021-01-01;AUDJPY;higher_high;81.42107;D1;plot(81.42107, color=color.new(color.green, 20), linewidth=2)
2021-01-01;AUDJPY;higher_low;73.26708;D1;plot(73.26708, color=color.new(color.green, 20), linewidth=2)
2020-10-29;AUDJPY;higher_low;73.13409;D1;plot(73.13409, color=color.new(color.green, 20), linewidth=2)
2020-08-31;AUDJPY;higher_high;78.44534;D1;plot(78.44534, color=color.new(color.green, 20), linewidth=2)
2020-03-19;AUDJPY;;59.19022;D1;plot(59.19022, color=color.new(color.green, 20), linewidth=2)
2020-02-20;AUDJPY;;74.40101;D1;plot(74.40101, color=color.new(color.green, 20), linewidth=2)
2020-03-16;AUDJPY;lower_low;59.19022;W1;plot(59.19022, color=color.new(color.green, 10), linewidth=2)
2019-04-15;AUDJPY;lower_high;80.67952;W1;plot(80.67952, color=color.new(color.green, 10), linewidth=2)
2018-03-19;AUDJPY;;80.56749;W1;plot(80.56749, color=color.new(color.green, 10), linewidth=2)
2017-09-18;AUDJPY;;90.2643;W1;plot(90.2643, color=color.new(color.green, 10), linewidth=2)
2022-01-12 14:00:00+00:00;AUDJPY;higher_high;83.68276;H1;plot(83.68276, color=color.new(color.green, 60), linewidth=1)
2022-01-10 16:00:00+00:00;AUDJPY;lower_low;82.31335;H1;plot(82.31335, color=color.new(color.green, 60), linewidth=1)
2022-01-10 04:00:00+00:00;AUDJPY;lower_high;83.37473;H1;plot(83.37473, color=color.new(color.green, 60), linewidth=1)
2022-01-06 08:00:00+00:00;AUDJPY;lower_low;82.65332;H1;plot(82.65332, color=color.new(color.green, 60), linewidth=1)
2022-01-05 17:00:00+00:00;AUDJPY;higher_high;84.32981;H1;plot(84.32981, color=color.new(color.green, 60), linewidth=1)
2022-01-03 20:00:00+00:00;AUDJPY;higher_low;82.79731;H1;plot(82.79731, color=color.new(color.green, 60), linewidth=1)
2021-12-30 15:00:00+00:00;AUDJPY;higher_high;83.76677;H1;plot(83.76677, color=color.new(color.green, 60), linewidth=1)
2021-12-24 21:00:00+00:00;AUDJPY;higher_low;82.45134;H1;plot(82.45134, color=color.new(color.green, 60), linewidth=1)
2021-12-23 18:00:00+00:00;AUDJPY;higher_high;82.99471;H1;plot(82.99471, color=color.new(color.green, 60), linewidth=1)
2021-12-20 07:00:00+00:00;AUDJPY;lower_low;80.24352;H1;plot(80.24352, color=color.new(color.green, 60), linewidth=1)
2021-12-16 13:00:00+00:00;AUDJPY;higher_high;82.44366;H1;plot(82.44366, color=color.new(color.green, 60), linewidth=1)
2021-12-14 03:00:00+00:00;AUDJPY;higher_low;80.4535;H1;plot(80.4535, color=color.new(color.green, 60), linewidth=1)
2021-12-08 17:00:00+00:00;AUDJPY;higher_high;81.72361;H1;plot(81.72361, color=color.new(color.green, 60), linewidth=1)
2021-12-03 20:00:00+00:00;AUDJPY;lower_low;78.76363;H1;plot(78.76363, color=color.new(color.green, 60), linewidth=1)
2021-12-01 06:00:00+00:00;AUDJPY;lower_high;81.48458;H1;plot(81.48458, color=color.new(color.green, 60), linewidth=1)
2021-11-26 20:00:00+00:00;AUDJPY;lower_low;80.4505;H1;plot(80.4505, color=color.new(color.green, 60), linewidth=1)
2021-11-25 00:00:00+00:00;AUDJPY;lower_high;83.20272;H1;plot(83.20272, color=color.new(color.green, 60), linewidth=1)
2021-11-24 04:00:00+00:00;AUDJPY;higher_low;82.71332;H1;plot(82.71332, color=color.new(color.green, 60), linewidth=1)
2021-11-23 20:00:00+00:00;AUDJPY;higher_high;83.25573;H1;plot(83.25573, color=color.new(color.green, 60), linewidth=1)
2021-11-23 08:00:00+00:00;AUDJPY;higher_low;82.62332;H1;plot(82.62332, color=color.new(color.green, 60), linewidth=1)
2021-11-23 03:00:00+00:00;AUDJPY;lower_high;83.23773;H1;plot(83.23773, color=color.new(color.green, 60), linewidth=1)
